"ID","Player","Team","Position","Prim Pos","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","Pen","ACNC","Int","CLR","CoS","BS","AER","SBON","SBOF","PKM","PKD","OG","GAO","CS"
"*0435t*","Ilkay Gundogan","MCI","M","M","595","FA","WHU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","M","448","FA","WHU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06roj*","Chido Obi-Martin","MUN","F","F","708","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","F","384","FA","@FUL Mon 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","M","M","491","FA","MUN Sun 4:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","D","520","FA","BRF Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yey*","Borna Sosa","CRY","D","D","460","FA","@LEE Sat 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","BUR","M","M","316","FA","@BOU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0l*","Chris Rigg","SUN","M","M","381","FA","@BHA Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","WOL","D","D","317","FA","BRF Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y4g*","Antoni Milambo","BRF","M","M","427","FA","@WOL Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0701y*","Giovanni Leoni","LIV","D","D","655","FA","@TOT Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0703h*","Arnaud Kalimuendo","NOT","F","F","421","FA","@FUL Mon 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","F","700","FA","@NEW Sat 12:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pig*","Morato","NOT","D","D","285","FA","@FUL Mon 8:00PM","0","0","1%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","CHE","F","F","416","FA","@NEW Sat 12:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","M","406","FA","@TOT Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070hb*","Jaydee Canvot","CRY","D","D","362","FA","@LEE Sat 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mxa*","Joel Veltman","BHA","D","D","334","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","M","346","FA","@FUL Mon 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","M","M","569","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070ho*","Lutsharel Geertruida","SUN","D","D","304","FA","@BHA Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hze*","Treymaurice Nyoni","LIV","M","M","704","FA","@TOT Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ys4*","Sverre Nypan","MCI","M","M","705","FA","WHU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","M","330","FA","@FUL Mon 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","M","M","823","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","M","493","FA","@TOT Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0m*","Luke ONien","SUN","M","M","829","FA","@BHA Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","D","788","FA","@TOT Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sbh*","Enes Unal","BOU","F","F","391","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","D","422","FA","@NEW Sat 12:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ygm*","Jair Paula da Cunha Filho","NOT","D","D","400","FA","@FUL Mon 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkp*","Raheem Sterling","CHE","F","F","777","FA","@NEW Sat 12:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zef*","Adam Aznou","EVE","D","D","489","FA","ARS Sat 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","AVL","M","M","349","FA","MUN Sun 4:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kx1*","Justin Devenny","CRY","M","M","376","FA","@LEE Sat 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyx*","Josh Laurent","BUR","M","M","274","FA","@BOU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mgp*","Luis Guilherme","WHU","M","M","417","FA","@MCI Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uyd*","Diego Coppola","BHA","D","D","425","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lox*","Mikey Moore","TOT","F","F","682","FA","LIV Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06635*","Oliver Scarles","WHU","D","D","423","FA","@MCI Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uns*","Tom Watson","BHA","F","F","429","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l2r*","Harry Amass","MUN","D","D","475","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y26*","Olivier Boscagli","BHA","D","D","413","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mrz*","Pedro Lima","WOL","D","D","525","FA","BRF Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","M","561","FA","@LEE Sat 8:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kyw*","Claudio Echeverri","MCI","M","M","566","FA","WHU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0y*","Luka Vuskovic","TOT","D","D","797","FA","LIV Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","D","799","FA","SUN Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","F","476","FA","@BOU Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","M","505","FA","LIV Sat 5:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzv*","Dario Essugo","CHE","M","M","529","FA","@NEW Sat 12:30PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4d*","Dennis Cirkin","SUN","D","D","535","FA","@BHA Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","M","408","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","D","D","341","FA","MUN Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v01*","Ilia Gruev","LEE","M","M","332","FA","CRY Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","M","689","FA","@NEW Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","F","767","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio","WHU","D","D","409","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06onv*","Harrison Armstrong","EVE","M","M","456","FA","ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v03*","Harry Gray","LEE","F","F","592","FA","CRY Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yb8*","Diego Leon","MUN","D","D","657","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zxx*","Divine Mukasa","MCI","M","M","690","FA","WHU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0j*","Dan Neil","SUN","M","M","445","FA","@BHA Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","M","403","FA","NOT Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","D","532","FA","@NEW Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","D","436","FA","ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nyw*","Jorge Cuenca","FUL","D","D","363","FA","NOT Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmn*","George Earthy","WHU","M","M","564","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06s7s*","Harry Howell","BHA","F","F","623","FA","SUN Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","D","640","FA","@EVE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzn*","Lucas Pires","BUR","D","D","827","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","D","743","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7f*","Julio Soler","BOU","D","D","450","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","M","474","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ek4*","Patrick Bamford","LEE","F","F","495","FA","CRY Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","F","579","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","D","719","FA","ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070hi*","Merlin Rohl","EVE","M","M","404","FA","ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nip*","Dane Scarlett","TOT","F","F","760","FA","LIV Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zrt*","Will Wright","LIV","F","F","815","FA","@TOT Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06442*","Zach Abbott","NOT","D","D","412","FA","@FUL Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","D","424","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","D","481","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","D","385","FA","NOT Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","D","562","FA","LIV Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9v*","Andres Garcia","AVL","D","D","582","FA","MUN Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05746*","Emil Krafth","NEW","D","D","825","FA","CHE Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do1*","Zach Marsh","CRY","F","F","667","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnn*","Chadi Riad","CRY","D","D","740","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0f*","Jenson Seelt","SUN","D","D","402","FA","@BHA Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","D","508","FA","@FUL Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064op*","Tyler Fredricson","MUN","D","D","580","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqv*","Emerson","WHU","D","D","716","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4c*","Ethan Wheatley","MUN","F","F","802","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06muh*","Ethan Williams","MUN","M","M","808","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06klv*","Jayden Danns","LIV","F","F","547","FA","@TOT Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","D","556","FA","@NEW Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","F","446","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","M","M","641","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070hr*","Jonah Kusi-Asare","FUL","F","F","439","FA","NOT Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qgn*","Shumaira Mheuka","CHE","F","F","679","FA","@NEW Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","D","685","FA","MUN Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","M","375","FA","@WOL Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","M","459","FA","NOT Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03brm*","Patrick Roberts","SUN","M","M","440","FA","@BHA Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","BUR","D","D","401","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9x*","Vitor Reis","MCI","D","D","821","FA","WHU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nvc*","Asher Agbinone","CRY","M","M","465","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","F","480","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","NEW","D","D","485","FA","CHE Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","D","503","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y28*","Sebastiaan Bornauw","LEE","D","D","455","FA","CRY Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpv*","Omari Kellyman","CHE","M","M","636","FA","@NEW Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0c*","Shea Lacey","MUN","F","F","648","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v09*","Reece Munro","MUN","D","D","692","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","M","725","FA","WHU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","M","738","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","D","745","FA","@WOL Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbn*","Marli Salmon","ARS","D","D","754","FA","@EVE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zxz*","Scott Bailey","NEW","M","M","492","FA","CHE Sat 12:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","M","504","W <small>(Fri)</small>","BUR Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","M","548","FA","@WOL Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzb*","Romelle Donovan","BRF","M","M","560","FA","@WOL Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","F","585","FA","LIV Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sh*","Bashir Humphreys","BUR","D","D","828","FA","@BOU Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kyx*","Andy Irving","WHU","M","M","386","FA","@MCI Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06roh*","Sekou Kone","MUN","M","M","644","W <small>(Fri)</small>","@AVL Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nvb*","Caleb Kporha","CRY","D","D","645","FA","@LEE Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","D","651","FA","SUN Sat 3:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t2*","Will Lankshear","TOT","F","F","652","FA","LIV Sat 5:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
